text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term
"3 minutos pra Succession, quais as chances de entrar na hora na HBO Max?",2021-10-18 00:58:01,1449902556403150851,0,0,,,Twitter for iPhone,pt,218,576357740,Rafa Peter 100% 🐊,barrapeter00,"São Paulo, Brasil",Thu May 10 16:12:32 +0000 2012,hbomax,hbo max
@successionbra @ofabiosilverio @HBOMaxBR Mas vocês sabem exatamente onde na hbo max da pra ver simultâneo? Porque n… https://t.co/Tn8MJeGvC8,2021-10-18 00:53:45,1449901479607865345,0,0,successionbra,,Twitter for iPhone,pt,619,126946011,𝚌𝚊𝚛𝚘𝚕𝚒𝚗𝚊 🌙,sfcarolina_,São Paulo,Sat Mar 27 14:29:18 +0000 2010,hbomax,hbo max
@HBO_Brasil @HBOMaxBR Amiga como que eu faço pra assistir da hbo max?,2021-10-18 00:51:06,1449900812545765376,0,0,HBO_Brasil,,Twitter for iPhone,pt,619,126946011,𝚌𝚊𝚛𝚘𝚕𝚒𝚗𝚊 🌙,sfcarolina_,São Paulo,Sat Mar 27 14:29:18 +0000 2010,hbomax,hbo max
Já preparado pra passar raiva com a HBO Max já estreia de Succession,2021-10-18 00:43:41,1449898947573698561,0,0,,,Twitter for Android,pt,38,1262482004307738625,Pedro,pedrovylas,"São Paulo, Brasil",Mon May 18 20:35:49 +0000 2020,hbomax,hbo max
@lineehe já viu o Maligno na HBO Max? esse vale a pena sim!,2021-10-18 00:40:05,1449898042870673413,0,0,lineehe,,Twitter for iPhone,pt,4007,45995929,Miguel,mpmorales,São Paulo - Brasil,Wed Jun 10 00:57:01 +0000 2009,hbomax,hbo max
"Achei no HBO Max uma série que uma fez fiz figuração e foi a única que fiz e não vi depois.
Aí fui procurar a cena… https://t.co/QgWJpwYqen",2021-10-18 00:39:19,1449897846854070273,0,1,,,Twitter for Android,pt,840,39773060,Gabriel Melo,BielMelo,São Paulo,Wed May 13 15:32:52 +0000 2009,hbomax,hbo max
"Eu só queria ver succession, mas a hbo max ainda não liberou. 😕",2021-10-18 00:33:55,1449896489644437507,0,0,,,Twitter for iPhone,pt,612,50693759,isadorable,isanicolao,São Paulo - SP,Thu Jun 25 16:35:13 +0000 2009,hbomax,hbo max
"@phsantos Acho que não prejudica pq já ia sair o torrent no dia que estresse, então... A Warner se autosabotou nas… https://t.co/gkc8BBZTiD",2021-10-18 00:16:56,1449892215556292610,0,14,phsantos,,Twitter for Android,pt,416,1072622627804602369,Guilherme Ferreira 🐊💉,Guil_Ferrera,"São Paulo, Brasil",Tue Dec 11 22:42:17 +0000 2018,hbomax,hbo max
"O catalogo da HBO Max tem tanto conteúdo bom, como eu amo minha nossa",2021-10-18 00:16:41,1449892152746684420,0,0,,,Twitter Web App,pt,819,1606527090,𝑲𝒂𝒍𝒊-𝑬𝒍,Kaliel_Serafin,Cotia- SP,Fri Jul 19 18:55:32 +0000 2013,hbomax,hbo max
@FiorottoBeatriz Espero q eles joguem na HBO MAX na hora…não seja igual o HBO GO q caia na hora do GoT,2021-10-18 00:16:35,1449892126049832964,0,6,FiorottoBeatriz,,Twitter for iPad,pt,13932,41206049,ᴏɢᴀ ᴍᴇɴᴅᴏɴᴄᴀ,OgaMendonca,São Paulo,Tue May 19 20:45:15 +0000 2009,hbomax,hbo max
preparado para o stress que vai ser o HBO Max caindo quando liberarem o episódio de Succession,2021-10-18 00:10:42,1449890645137666049,0,0,,,Twitter for iPhone,pt,189,21157233,tem um grau aí de prisma na coisa,siiid,"São Paulo, Brasil",Wed Feb 18 01:44:45 +0000 2009,hbomax,hbo max
"@Leovanvitor HBO MAX, de forma arbitrária com ela centenas de assinaturas promocionais e agora vem com essa enrolaç… https://t.co/tGTYv0TRCl",2021-10-18 00:06:42,1449889638143959043,0,0,Leovanvitor,,Twitter for Android,pt,152,2416367473,Ledi Machado,LediMachado,São Paulo - SP,Fri Mar 28 19:27:18 +0000 2014,hbomax,hbo max
"assinar a hbo max foi tudo, netflix por que choras?",2021-10-18 00:01:46,1449888400622895105,0,0,,,Twitter for iPhone,pt,105,1125259316,A.K. bitch’s,ketchs13,"São Paulo, Brasil",Sun Jan 27 14:47:20 +0000 2013,hbomax,hbo max
Como faz pra ver ao vivo da HBO Max?,2021-10-17 23:48:23,1449885031040798725,0,0,,,Twitter for iPhone,pt,173,103974622,Jubs Moralis,danyflakess,,Mon Jan 11 21:28:36 +0000 2010,hbomax,hbo max
@rodotaz HBO Max sao dois episódios,2021-10-17 23:37:00,1449882167757127682,0,0,rodotaz,,Twitter for iPhone,pt,189,21157233,tem um grau aí de prisma na coisa,siiid,"São Paulo, Brasil",Wed Feb 18 01:44:45 +0000 2009,hbomax,hbo max
Minha nova meta é terminar todo catálogo da DC no HBO Max,2021-10-17 23:13:40,1449876295291129857,0,2,,,Twitter for Android,pt,383,862102947626405889,Luiz ♡,im_luizz,"São Paulo, Brasil",Wed May 10 00:32:14 +0000 2017,hbomax,hbo max
acho que vou honrar a senha da hbo max que me passaram há meses e assistir maligno,2021-10-17 23:10:46,1449875563729113091,0,0,,,Twitter for Android,pt,460,1064288846966374400,jurídico john cho,tinasfuck,"São Paulo, Brasil ",Sun Nov 18 22:46:49 +0000 2018,hbomax,hbo max
@wbpictures_br Vai estrear no HBO Max ou para alugar na Apple/Google também?,2021-10-17 23:04:58,1449874106011226116,0,0,wbpictures_br,,Twitter for iPhone,pt,4174,70770935,Leonardo Wille,leonardowille,São Paulo,Tue Sep 01 20:02:55 +0000 2009,hbomax,hbo max
A HBO Max renovou a série #Titans para sua 4ª temporada.,2021-10-17 22:46:04,1449869346348703752,0,0,,,Twitter for Android,pt,0,1448171904901189634,Gilmar Rodrigues,_gilmaroficial_,"Ribeirão Pires, Brasil",Wed Oct 13 06:21:11 +0000 2021,hbomax,hbo max
alguém sabe se Succession estreia simultaneamente na HBO Max?,2021-10-17 22:31:22,1449865649182978051,0,2,,,Twitter Web App,pt,611,9202052,geomorcelli | 😷 use máscara PFF-2,geomorcelli,São Paulo,Tue Oct 02 04:58:47 +0000 2007,hbomax,hbo max
Mulheres com star+ e hbo max me chamem na dm https://t.co/fDsjtwtwM6,2021-10-17 22:19:04,1449862553648222209,0,0,,,Twitter for Android,pt,390,823288366905098240,Leo ˢᶜᶜᵖ 🏁,leoabsccp,"São Paulo, Brasil",Sun Jan 22 21:56:57 +0000 2017,hbomax,hbo max
"Boas notícias para os fãs de Justiça Jovem: ontem durante o DC Fandome, não só a terceira temporada entrou no catál… https://t.co/7oYznqd3KP",2021-10-17 22:04:01,1449858763838705664,0,4,,,Twitter Web App,pt,556,1034204589791305734,"Fala, Animal!",FalaAnimalSite,"São Paulo, Brasil",Mon Aug 27 22:22:43 +0000 2018,hbomax,hbo max
quem baixar o kwai pelo meu código eu dou um perfil na HBO max,2021-10-17 21:41:48,1449853175654146051,0,0,,,Twitter for Android,pt,17,1157601153506598914,Agata,aaaaaagataaa,"São Paulo, Brasil",Sat Aug 03 10:36:36 +0000 2019,hbomax,hbo max
"@Damianizando Maligno saiu na HBO Max senão estou enganado, dizem que é muito bom",2021-10-17 21:17:38,1449847092285935622,0,1,Damianizando,,Twitter for Android,pt,233,552035879,William Nunes,WilliamNunesBR,São Paulo - Capital,Thu Apr 12 17:42:29 +0000 2012,hbomax,hbo max
"eu nao acredito que colocaram shameless na hbo max eu quero chorarrrrr
bem quando eu terminei de ver tudo pelo telegram",2021-10-17 21:05:55,1449844143493206017,0,1,,,Twitter for iPhone,pt,70,3004590845,mi mimimi mimis,marcelinomimi,"São Paulo, Brasil",Thu Jan 29 23:56:27 +0000 2015,hbomax,hbo max
"finalmente pll entrou no hbo max, não quero guerra com ngm 😊",2021-10-17 21:03:58,1449843653065773056,0,0,,,Twitter for Android,pt,136,1146875844998176768,lari,salvador__lari,"Santo André, Brasil",Thu Jul 04 20:18:04 +0000 2019,hbomax,hbo max
"Essa yara não cansa de ser fod4

Queria tanto uma adaptação em serie na hbo max ou filme https://t.co/kTQhxuwDfl",2021-10-17 20:55:18,1449841470706438149,0,1,,,Twitter for Android,pt,630,1130116115038965760,♦️♦️HarleyNitta ♦️♦️🌵,HarleyNitta7,"São Paulo, Brasil",Sun May 19 14:20:53 +0000 2019,hbomax,hbo max
@hey_mika Por ser uma propriedade da DC será que a HBO Max não salva?,2021-10-17 20:47:16,1449839452042498059,0,0,hey_mika,,Twitter for iPhone,pt,951,41835804,42,RAFAELCESPEDES,"São Paulo, Brasil",Fri May 22 15:40:38 +0000 2009,hbomax,hbo max
Não sei se tô acostumado com a versão estendida mas essa versão de LoTR da HBO max tá meio esquisita,2021-10-17 20:36:24,1449836718056747012,0,0,,,Twitter for iPhone,pt,70,928293318529830912,pobre imundo,kaiqueraa_,"Sao Paulo, Brazil",Wed Nov 08 16:09:08 +0000 2017,hbomax,hbo max
"Vc tá caçando um show. ""amazon prime""
Aí, quer ver um filme ""só no hbo max""
Cabou o show, quer ver algo parecido ""e… https://t.co/JnrsUG3du0",2021-10-17 20:27:33,1449834490570936320,1,3,,,Twitter Web App,pt,581,14705046,"Hak D. Bear, the Misunderstood Mastermind",HakTheBear,"Sao Paulo, Brazil",Thu May 08 20:04:21 +0000 2008,hbomax,hbo max
'Batwoman': 3ª temporada ganha data de estreia na HBO Max Brasil! - https://t.co/aTNYRBGHdZ https://t.co/VRyM4TbD6X,2021-10-17 20:08:25,1449829674822012929,2,18,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
"@kazmailers Vazou
A Warner é burra o suficiente pra colocar no HBO Max lá dos EUA e a galera disponibiliza pra nóis",2021-10-17 19:59:17,1449827376712519680,0,1,kazmailers,,Twitter for Android,pt,73,1075801629365014528,Danial 🌈🌈,_DaniAl_____,"São Paulo, Brasil",Thu Dec 20 17:14:30 +0000 2018,hbomax,hbo max
"o conteúdo da hbo max é maravilhoso mas as legendas só me fazem passar raiva, n tem sincronia, erros terríveis de o… https://t.co/dovTKpOdsm",2021-10-17 19:47:11,1449824328640602116,0,2,,,Twitter for Android,pt,172,265492656,andressa,andressaxaper,São Paulo,Sun Mar 13 16:48:44 +0000 2011,hbomax,hbo max
A HBO Max salvando essa bomba igual fez com Pennyworth ao invés de iniciar logo as produção das séries que eles anu… https://t.co/ShGdxQvQnt,2021-10-17 19:20:49,1449817695038345226,0,9,,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
"Meu nível de burguês

Acabei de reparar que tenho: Netflix, Amazon Prime, Disney +, HBO Max, Star +, Paramount +, Globo play e Spotify 

🤡",2021-10-17 19:19:09,1449817274781741065,0,0,,,Twitter for Android,pt,55,1268373532477620224,caio h,caiuzitchu,"Santo André, Brasil",Thu Jun 04 02:46:41 +0000 2020,hbomax,hbo max
@novabaiana @fsouzajrJuca @canalgaynerd Acordei achando que HBO max ia liberar a temporada inteira de uma vez. OBVI… https://t.co/eJj5w4weYy,2021-10-17 19:16:07,1449816511716151298,0,1,novabaiana,,Twitter for Android,pt,91,855573895772069888,Rafael Nadale,rafael_nadale,"São Paulo, Brasil",Sat Apr 22 00:08:07 +0000 2017,hbomax,hbo max
@diogsimoes Eita porra! Será que foi por causa do HBO Max dos EUA?,2021-10-17 18:59:27,1449812317609279490,0,0,diogsimoes,,Twitter for Android,pt,400,58037700,heavydirtysøul,broocklynclows,"São Paulo, Brasil",Sat Jul 18 21:33:28 +0000 2009,hbomax,hbo max
E na aba de terror e suspense da hbo max que tem a saga crepúsculo 🤡,2021-10-17 18:58:15,1449812018060464129,0,0,,,Twitter for iPhone,pt,303,83871032,deborah,kampfderliebe_,São Paulo,Tue Oct 20 16:00:23 +0000 2009,hbomax,hbo max
Peacemaker: série de 'Esquadrão Suicida' ganha data de estreia na HBO Max - https://t.co/GWX2k2AUJD,2021-10-17 18:51:16,1449810257014841348,0,1,,,Pop Series Twitter Site,pt,9938,1090552219,Pop Séries,PopSeriesBrasil,"São Paulo, Brasil",Tue Jan 15 00:10:40 +0000 2013,hbomax,hbo max
Não sei qual série começar na HBO max. Aceito indicações.,2021-10-17 18:48:36,1449809588962877452,0,0,,,Twitter for iPhone,pt,457,981327172156747776,Ivan Inácio,IvanInaciot,"Campo Belo, São Paulo",Wed Apr 04 00:26:44 +0000 2018,hbomax,hbo max
alguem me empresta a hbo max pra eu assistir maligno aaaaaaaaa,2021-10-17 18:39:57,1449807408784674824,0,2,,,Twitter Web App,pt,202,1447575180,gatinha baixa renda,forks99,"Osasco, Brasil",Wed May 22 00:35:18 +0000 2013,hbomax,hbo max
O que assistir no HBO Max?,2021-10-17 18:13:09,1449800667133063175,0,0,,,Twitter for iPhone,pt,153,88309841,camila darling,caacouti,"São Paulo, Brasil",Sun Nov 08 00:34:24 +0000 2009,hbomax,hbo max
"@Xfftrexcase Fora que vai rolar essa sacanagem aqui 
https://t.co/gbmCv9IF2I",2021-10-17 17:58:04,1449796870046420994,0,0,Xfftrexcase,,Twitter for Android,pt,95,867478692280373248,Matheus 🐓,econocoisas,"Santo André, SP",Wed May 24 20:33:32 +0000 2017,hbomax,hbo max
Maligno estreia na HBO Max – A homenagem de James Wan para os filmes Giallo e Stephen King - https://t.co/TfirhEbhDf https://t.co/KKP1Z3wUIu,2021-10-17 17:56:56,1449796585127350272,1,37,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
@bruno_oliveir Chegaria no torrent no mesmo dia da estreia simultânea na HBO Max e possivelmente em 4K também. A es… https://t.co/DYNHJvcfYI,2021-10-17 17:54:23,1449795945336643584,0,8,bruno_oliveir,,Twitter for Android,pt,853,742700074661216256,Tropa de Elite do Kojima,NikoGarofalo,"São Paulo, Brasil",Tue Jun 14 12:47:51 +0000 2016,hbomax,hbo max
manda login e senha da hbo max pra eu testar um negócio,2021-10-17 17:40:20,1449792406245756931,0,0,,,Twitter for Android,pt,489,79591640,Zé Gabriel,zeigav,"São Paulo, Brasil",Sat Oct 03 23:30:28 +0000 2009,hbomax,hbo max
@russildo @HBOMaxBR Na HBO Max tem a Trilogia em 4k diliça e vai ter matrix 4.,2021-10-17 17:15:04,1449786047085400079,0,2,russildo,,Twitter for Android,pt,1096,2650204318,Bayek Hudson Winchester,BayekWinchester,são paulo,Sat Jun 28 13:41:13 +0000 2014,hbomax,hbo max
"Meu Deus #Maligno é O FILME! 
Obrigado pelos mimos HBO Max.",2021-10-17 16:09:41,1449769595657719811,0,1,,,Twitter for iPhone,pt,261,285771301,Kaio Emmanuel,funkaio,São Paulo/SP,Thu Apr 21 19:13:25 +0000 2011,hbomax,hbo max
VOU VER MALIGNO NA HBO MAX AMOOOOO,2021-10-17 15:42:22,1449762721474416645,0,0,,,Twitter for Android,pt,1014,3178609198,gle,yoncechalamet,"São Bernardo do Campo, Brasil",Sat Apr 18 04:02:26 +0000 2015,hbomax,hbo max
que horas sai succession? rola ao vivo no hbo max tb?,2021-10-17 15:23:12,1449757898498879488,0,3,,,Twitter for iPhone,pt,1605,747972482318082048,eliminadorzinho,eliminadorzinho,"São Paulo, Brasil",Wed Jun 29 01:58:31 +0000 2016,hbomax,hbo max
"Série Titans foi renovada para 4ª Temporada na HBO Max, assim como Doom Patrol e série animada de Harley Quinn: https://t.co/GnJ6fjpttS",2021-10-17 14:58:58,1449751799792119808,0,6,,,Twitter for Android,pt,37236,116226003,Hub Pop,hubpopbr,"São Paulo, Brasil",Sun Feb 21 17:16:27 +0000 2010,hbomax,hbo max
'Pennyworth': 3ª temporada é CONFIRMADA e chegará à HBO Max em 2022; Veja o anúncio! - https://t.co/tDckawjAha https://t.co/Q6HfJB1KKv,2021-10-17 14:51:35,1449749939135950848,0,10,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
'Super-Choque': Filme é CONFIRMADO e será lançado na HBO Max; Confira o anúncio! - https://t.co/9CYCALlnZy https://t.co/Hwuunn1zt5,2021-10-17 14:51:28,1449749911411564544,5,58,,,cinepop,pt,55870,14500217,CinePOP,cinepop,São Paulo,Wed Apr 23 20:21:53 +0000 2008,hbomax,hbo max
"Antes meu problema com a HBO Max era que as legendas estavam descentralizadas, agora o problema é que as legendas N… https://t.co/ofBbTtYG0E",2021-10-17 14:39:07,1449746803159601156,0,0,,,Twitter for Android,pt,387,752665553526001664,Primeira & Sétima Arte,primeiraesetima,,Tue Jul 12 00:47:06 +0000 2016,hbomax,hbo max
só vou ver dune no cinema e depois na hbo max,2021-10-17 13:57:02,1449736211183067136,0,0,,,Twitter for iPhone,pt,1014,3178609198,gle,yoncechalamet,"São Bernardo do Campo, Brasil",Sat Apr 18 04:02:26 +0000 2015,hbomax,hbo max
"teremos Irmão do Jorel e Turma da Mônica Jovem, na HBO MAX? @HBOMaxBR",2021-10-17 13:55:42,1449735877643710466,0,0,,,Twitter Web App,pt,4,1403004441733722114,João Pedro Alves Albuquerque,joaopedream,"São Paulo, Brasil.",Thu Jun 10 15:01:58 +0000 2021,hbomax,hbo max
"A terceira temporada do drama da HBO estreia neste domingo (17)

https://t.co/TGJfMlhDWs",2021-10-17 11:02:10,1449692205006921728,0,0,,,Observatório de Séries,pt,111,1033826954745729025,Observatório de Séries,obsdeseries,"São Paulo, Brasil",Sun Aug 26 21:22:08 +0000 2018,hbomax,hbo max
Finalmente a HBO Max saiu na PS Store. #PSStore #HBOMax https://t.co/UQlNw2sEXI,2021-10-17 10:53:55,1449690127593361410,0,1,,,Twitter for Android,pt,703,1091566444775653376,Carinha do TI,ricksccp_1910,"São Paulo, Brasil",Sat Feb 02 05:18:15 +0000 2019,hbomax,hbo max
@boundtoherrera Mas cagaram pra Tenet porque me lançaram no meio da pandemia quando deu uma quedinha nas mortes. No… https://t.co/rJ9a4OQ3y6,2021-10-17 07:11:04,1449634046292762625,0,0,boundtoherrera,,Twitter for Android,pt,307,225598683,Inácio Netto,EuInacioNetto,"São Paulo, Brasil",Sun Dec 12 00:11:56 +0000 2010,hbomax,hbo max
@fioriii_ só hbo max agora,2021-10-17 06:54:12,1449629801657077761,0,0,fioriii_,,Twitter Web App,pt,174,166242635,JP Vieira,jpvieirame,São Paulo,Tue Jul 13 17:50:41 +0000 2010,hbomax,hbo max
Ainn eu amei que saiu a 4 temp de young justice no hbo max e que ja tem dois eps no stremio,2021-10-17 06:17:40,1449620607306502148,0,0,,,Twitter for Android,pt,50,1170726062,bom dia sao seis e tríceps,jmrcsmrr,"São Paulo, Brazil",Tue Feb 12 03:02:53 +0000 2013,hbomax,hbo max
papando 2 temporadas non stop de succession. HBO max continua sendo o único streaming que vale a pena pagar.,2021-10-17 05:12:19,1449604163525136384,0,3,,,Twitter for iPhone,pt,188,1241007853466419201,jorge,FofanoJorge,São Paulo,Fri Mar 20 14:25:21 +0000 2020,hbomax,hbo max
"@TriploF Hoje tenho uma espécie de combo...

Assino HBO Max a 13,90
Disney+ e Star+  13,90
Prime vídeo.         9,9… https://t.co/zAinPsEuNl",2021-10-17 04:42:01,1449596537777135617,0,0,TriploF,,Twitter for Android,pt,1,1419149823681384449,Jonata Silva,jonataassilva,"São Paulo, Brasil",Sun Jul 25 04:17:55 +0000 2021,hbomax,hbo max
"carai, sempre achei q a serie do hbo max fosse da mulher gato, mas é da batwoman",2021-10-17 03:08:52,1449573096441143305,0,0,,,Twitter Web App,pt,228,114919869,Estevão Freitas,estefreitas,"Santo André, Brasil",Wed Feb 17 01:36:17 +0000 2010,hbomax,hbo max
@VrXimi @Hippye Tem no HBO Max (e tbm naqueles sites 👀),2021-10-17 02:59:41,1449570786717618179,0,2,VrXimi,,Twitter for iPhone,pt,1113,15648552,Metaleiro Triste,FelipeShingo,"São Paulo, Brazil",Tue Jul 29 17:32:50 +0000 2008,hbomax,hbo max
"No Rank de piores app de Streaming que usei o HBO Max ganhou o pódio do Prime Vídeo que app horrível.

HBO Max
Prime Vídeo
Disney+
Netflix",2021-10-17 02:41:37,1449566239395917824,0,0,,,Twitter for Android,pt,110,215656191,low push,ayusuke75,"São Paulo, Brasil",Sun Nov 14 15:12:40 +0000 2010,hbomax,hbo max
alguém me empresa uma conta hbo max eu quero ver o doc da brittany murphy,2021-10-17 02:38:56,1449565565069275136,0,3,,,Twitter Web App,pt,20,1246490743931273217,a mãe do martinico,tchtchr,"São Paulo, Brasil",Sat Apr 04 17:32:15 +0000 2020,hbomax,hbo max
rindo que todos os crepúsculos estão na seção de “terror e suspense” da hbo max,2021-10-17 02:35:32,1449564708995014657,1,26,,,Twitter for iPhone,pt,5621,809936632115826688,cv,cvezinha,"São Paulo, Brasil",Sat Dec 17 01:41:55 +0000 2016,hbomax,hbo max
"Parei pra ver aquele Maligno, no HBO Max. Tanto tempo esperando. É pra aprender que toda expectativa gerada é uma p… https://t.co/Q6GjR6aDMb",2021-10-17 02:32:46,1449564009225760770,0,1,,,Twitter for Android,pt,71,1287881543126585344,"Alex - Não sai sem máscara, porra!",AlexWeigertt,"São Paulo, Brasil",Mon Jul 27 22:44:36 +0000 2020,hbomax,hbo max
#DCfandome2021 Painel da Milestone (editora de quadrinhos por criativos de cor) promete filme de Super Choque para… https://t.co/8fcY4MEUTB,2021-10-17 02:15:26,1449559647338344451,0,0,,,Twitter for Android,pt,603,921576276573544448,Caro Cineasta 100% Imunizado,carocineasta,"São Paulo, Brasil",Sat Oct 21 03:18:01 +0000 2017,hbomax,hbo max
Eu e Carlos ficamos mais de 1 hora e meia vendo o catálogo do Hbo Max e fazendo piada. Ele foi dormir e eu vou voltar pro meu seinfeld,2021-10-17 01:47:24,1449552593706004489,1,3,,,Twitter for iPhone,pt,114,734756250471260160,Girassol do cemitério gótico,NaMarretti,"São Paulo, Brasil",Mon May 23 14:41:56 +0000 2016,hbomax,hbo max
tava querendo ver maligno aí fui ver o trailer no hbo max mas não achei tão legal assim sei lá n sei se presta tem… https://t.co/xR2XdGnUJ2,2021-10-17 01:21:22,1449546041133604865,0,0,,,Twitter for Android,pt,305,1575779628,Ander,xExpertinho,"São Paulo, Brasil",Sun Jul 07 18:47:26 +0000 2013,hbomax,hbo max
"@NickJoker Já tem na HBO Max acho, e falei constantine, mas era pra falar Lucifer, que é DC também",2021-10-17 01:07:05,1449542448288522240,0,0,NickJoker,,Twitter for iPhone,pt,504,42510057,Adenia Chloe A Peste 🦑 2022,gui_maximo,"São Paulo, Brasil",Mon May 25 23:12:42 +0000 2009,hbomax,hbo max
"me indiquem um filme (apple TV, HBO max, Netflix e prime video)",2021-10-17 01:04:40,1449541841951539204,0,7,,,Twitter for iPhone,pt,12905,28328137,bre,eubrenolino,"São Paulo, Brasil",Thu Apr 02 12:30:44 +0000 2009,hbomax,hbo max
"@Kandros88 @sarubo Sou fanboy do HBO Max, tem muita coisa boa.",2021-10-17 00:38:49,1449535336523128838,0,3,Kandros88,,Twitter for Android,pt,194,1308596218659065856,David Paulistano,DavidPaulistano,"São Paulo, Brasil",Wed Sep 23 02:37:33 +0000 2020,hbomax,hbo max
"“Maligno”, do diretor referência em terror, James Wan, está disponível na HBO Max. 

Ouvi boas e más críticas sobre… https://t.co/wEmCpeSG2j",2021-10-17 00:31:01,1449533371542081544,0,0,,,Twitter for iPhone,pt,2501,387648457,Robert Nunes ℛ,sevendade,"São Paulo, SP",Sun Oct 09 12:39:52 +0000 2011,hbomax,hbo max
Pol entrou na hbo max amoooo,2021-10-17 00:27:38,1449532518802264071,0,0,,,Twitter for Android,pt,69,1259333647607496708,perdidona,perdilostgirl,"São Paulo, Brasil",Sun May 10 04:05:23 +0000 2020,hbomax,hbo max
Namoral a HBO max é uma merda! E uns dias atrás tinha um povo atacando a disney plus por ter pouca coisa no catálog… https://t.co/GQF7LiaV8q,2021-10-17 00:10:40,1449528248908517383,0,6,,,Twitter for Android,pt,311,1720701990,MARCELO,omarcelo29,São Paulo,Mon Sep 02 01:01:21 +0000 2013,hbomax,hbo max
Hbo max chegou no ps4 pqp nunca mais saio do sofa,2021-10-17 00:02:49,1449526275425673219,0,2,,,Twitter for Android,pt,210,248476220,Guilherme ≠,guivmaia,Cidade de São Paulo.,Mon Feb 07 02:32:52 +0000 2011,hbomax,hbo max
"A dublagem de Justiça Jovem na HBO Max

 https://t.co/cI8C4yl33D",2021-10-16 23:47:11,1449522342573617152,0,7,,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
@tesaoScamander @max__wolfe @ANMTV @hbomaxbr_portal @HBOMaxBR E vale lembrar se o perfil recebeu informação da asse… https://t.co/vVwHpweyMr,2021-10-16 23:40:39,1449520695311020034,0,4,tesaoScamander,,Twitter for Android,pt,245,84817240,Marcus Medeiros,TomySakazaki,São Paulo - SP - Brazil,Sat Oct 24 10:39:29 +0000 2009,hbomax,hbo max
aí já tem Maligno 2021 no HBO Max foi tudo é hoje que assisto,2021-10-16 23:40:33,1449520669788622851,0,0,,,Twitter for iPhone,pt,2312,55892213,stam,weslleystampini,"São Paulo, Brasil",Sat Jul 11 18:21:35 +0000 2009,hbomax,hbo max
"assistindo malignant na hbo max e a abertura simplesmente

📁 james wan desktop 

      📁  aberturas… https://t.co/wdSFDbxOGl",2021-10-16 23:29:10,1449517807432081409,1,23,,,Twitter Web App,pt,17034,1252705999,mini manual umbrella,mellrealoficial,"Sao Paulo, Brazil",Fri Mar 08 20:46:44 +0000 2013,hbomax,hbo max
"Para quem não sabe, a HBO Max já tem  https://t.co/h2EOyJL7bx",2021-10-16 23:03:06,1449511247083356164,0,7,,,Twitter for iPhone,pt,2798,79018513,Miguel Barbieri,miguelbarbieri,"São Paulo, SP, Brasil",Thu Oct 01 22:15:04 +0000 2009,hbomax,hbo max
@HenriqueCaue2 @GuilhermeBriggs Da um aperto heim. Fui assistir pela primeira vez Batman &amp; Arlequina no HBO Max com… https://t.co/11wNiqVLqT,2021-10-16 23:02:48,1449511173007753216,0,7,HenriqueCaue2,,Twitter for Android,pt,111,1167559151523946496,Ra's Al Ghun,FonTenma,"São Paulo, Brasil",Fri Aug 30 22:06:24 +0000 2019,hbomax,hbo max
@Archer_LK A HBO Max mandou para a imprensa um e-mail com novidades que ela iria lançar e incluiu a série animada c… https://t.co/NFypAv0tvc,2021-10-16 23:00:33,1449510605950443521,0,4,Archer_LK,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
@SamelaHidalgoo briga entre hbo max e um portal que faz notícias do HBO max kkkk pq eles falaram que sairia hoje a… https://t.co/SM9goPd60A,2021-10-16 22:54:53,1449509178851172355,0,2,SamelaHidalgoo,,Twitter for Android,pt,406,1120169020429352960,ninho,sensationcomic,"São Paulo, Brasil",Mon Apr 22 03:34:40 +0000 2019,hbomax,hbo max
@FAVRDIXON tá tudo no hbo max amg,2021-10-16 22:52:46,1449508646593859584,0,0,FAVRDIXON,,Twitter for Android,pt,799,3051355249,yas ⊬,yxsmts,"São Paulo, Brasil",Sat Feb 28 23:07:08 +0000 2015,hbomax,hbo max
@everton_bfr Eu falo mais de engajamento sabe? A HBO Max Brasil pode ser tão grande como a Netflix Brasil que hoje… https://t.co/fAOWAafxIi,2021-10-16 22:51:47,1449508399650062341,0,1,everton_bfr,,Twitter for Android,pt,8259,4442289435,Léo,leorrow,"São Paulo, Brasil",Thu Dec 10 23:16:08 +0000 2015,hbomax,hbo max
